Running with 213 features on 1630 methods
    82 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.vcard.VCardParserImpl_V21: boolean parseItem()>')
    83 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.phone.InCallScreen: void onBackPressed()>')
    84 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactPickerFragment: void onLoadFinished(android.content.Loader,java.lang.Object)>')
    85 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.ChooseLockGeneric$ChooseLockGenericFragment: void onActivityCreated(android.os.Bundle)>')
    86 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.Controller: com.android.browser.Tab openTab(java.lang.String,boolean,boolean,boolean)>')
    87 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.CallContactActivity: void onServiceCompleted(android.content.Intent)>')
    88 3:neithern 3:neithern       0,0.333,*0.667 ('<android.telephony.PhoneNumberFormattingTextWatcher: void beforeTextChanged(java.lang.CharSequence,int,int,int)>')
    89 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.camera.VideoCamera: void onError(android.media.MediaRecorder,int,int)>')
    90 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.util.Recycler$SmsRecycler: void deleteOldMessagesByThreadId(android.content.Context,long)>')
    91 3:neithern 3:neithern       0.333,0,*0.667 ('<android.net.wifi.WifiManager: boolean reconnect()>')
    92 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.ui.ComposeMessageActivityNoLockScreen: void onCreate(android.os.Bundle)>')
    93 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.widget.multiwaveview.GlowPadView$2: void onAnimationEnd(android.animation.Animator)>')
    94 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.ui.AttachmentEditor: boolean update(com.android.mms.data.WorkingMessage)>')
    95 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.widget.multiwaveview.GlowPadView$2: void onAnimationEnd(android.animation.Animator)>')
    96 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.server.WifiService: void clearBlacklist()>')
    97 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.internal.telephony.gsm.GsmCallTracker: void switchWaitingOrHoldingAndActive()>')
    98 3:neithern   1:source   +   *0.667,0,0.333 ('<gov.nist.javax.sip.header.Contact: float getQValue()>')
    99 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.AccessibilitySettings$ToggleAccessibilityServicePreferenceFragment: void onActivityCreated(android.os.Bundle)>')
   100 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.NotificationMgr: void updateInCallNotification()>')
   101 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.connectivity.Tethering$TetherMasterSM$TetherModeAliveState: void chooseUpstreamType(boolean)>')
   102 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.telephony.gsm.GsmDataConnectionTracker: void onDataConnectionDetached()>')
   103 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallTouchUi: void onClick(android.view.View)>')
   104 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.editor.ContactEditorFragment: void onAttach(android.app.Activity)>')
   105 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.data.Conversation$ConversationQueryHandler: void onDeleteComplete(int,java.lang.Object,int)>')
   106 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.systemui.SystemUIService: void onCreate()>')
   107 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.AccessibilitySettings: void onActivityCreated(android.os.Bundle)>')
   108 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.dialog.ClearFrequentsDialog$1$1: java.lang.Object doInBackground(java.lang.Object[])>')
   109 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.exchange.ExchangeService$2: void startSync(long,boolean)>')
   110 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.widget.SettingsAppWidgetProvider$SettingsObserver: void onChange(boolean)>')
   111 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.phone.InCallScreen: void onBackPressed()>')
   112 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.activities.GroupEditorActivity: void onBackPressed()>')
     1     2:sink     2:sink       0,*0.667,0.333 ('<android.content.IContentService$Stub$Proxy: void setIsSyncable(android.accounts.Account,java.lang.String,int)>')
     2     2:sink     2:sink       0,*0.667,0.333 ('<android.accounts.AccountAuthenticatorActivity: void setWallpaper(java.io.InputStream)>')
     3     2:sink 3:neithern   +   0,0.333,*0.667 ('<com.android.contacts.editor.RawContactEditorView: void setPhotoBitmap(android.graphics.Bitmap)>')
     4     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.SMSDispatcher: void dispatch(android.content.Intent,java.lang.String)>')
     5     2:sink     2:sink       0,*0.667,0.333 ('<com.android.inputmethod.accessibility.AccessibilityEntityProvider: boolean performAction(int,int,android.os.Bundle)>')
     6     2:sink     2:sink       0.333,*0.667,0 ('<com.android.mms.transaction.SendTransaction: byte[] sendPdu(long,byte[],java.lang.String)>')
     7     2:sink     2:sink       0,*0.667,0.333 ('<com.android.phone.RespondViaSmsManager$RespondViaSmsItemClickListener: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
     8     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
     9     2:sink     2:sink       0,*0.667,0.333 ('<android.content.ContextWrapper: void setWallpaper(java.io.InputStream)>')
    10     2:sink     2:sink       0,*0.667,0.333 ('<android.net.wifi.p2p.IWifiP2pManager$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>')
    11     2:sink     2:sink       0,*0.667,0.333 ('<android.app.IWallpaperManager$Stub$Proxy: void setWallpaperComponent(android.content.ComponentName)>')
    12     2:sink     2:sink       0,*0.667,0.333 ('<android.content.ContextWrapper: void sendOrderedBroadcast(android.content.Intent,java.lang.String,android.content.BroadcastReceiver,android.os.Handler,int,java.lang.String,android.os.Bundle)>')
    13     2:sink     2:sink       0.333,*0.667,0 ('<android.accounts.AccountAuthenticatorActivity: android.content.ComponentName startService(android.content.Intent)>')
    14     2:sink     2:sink       0,*0.667,0.333 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
    15     2:sink     2:sink       0,*0.667,0.333 ('<com.android.systemui.screenshot.GlobalScreenshot: void notifyScreenshotError(android.content.Context,android.app.NotificationManager)>')
    16     2:sink     2:sink       0,*0.667,0.333 ('<android.telephony.SmsManager: boolean deleteMessageFromIcc(int)>')
    17     2:sink     2:sink       0,*0.667,0.333 ('<android.app.Application: boolean bindService(android.content.Intent,android.content.ServiceConnection,int)>')
    18     2:sink     2:sink       0,*0.667,0.333 ('<android.accounts.AccountAuthenticatorActivity: void setRequestedOrientation(int)>')
    19     2:sink     2:sink       0,*0.667,0.333 ('<com.android.server.InputMethodManagerService$InputMethodSettings: void putSelectedSubtype(int)>')
    20     2:sink     2:sink       0,*0.667,0.333 ('<com.android.providers.userdictionary.DictionaryBackupAgent: void onRestore(android.app.backup.BackupDataInput,int,android.os.ParcelFileDescriptor)>')
    21     2:sink     2:sink       0,*0.667,0.333 ('<android.app.ContextImpl: void sendStickyOrderedBroadcast(android.content.Intent,android.content.BroadcastReceiver,android.os.Handler,int,java.lang.String,android.os.Bundle)>')
    22     2:sink     2:sink       0,*0.667,0.333 ('<android.content.SyncManager$ActiveSyncContext: void onServiceConnected(android.content.ComponentName,android.os.IBinder)>')
    23     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
    24     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.cdma.CDMALTEPhone: void setSmscAddress(java.lang.String,android.os.Message)>')
    25   1:source   1:source       *0.667,0,0.333 ('<com.android.providers.downloads.DownloadInfo$Reader: com.android.providers.downloads.DownloadInfo newDownloadInfo(android.content.Context,com.android.providers.downloads.SystemFacade)>')
    26   1:source   1:source       *0.667,0,0.333 ('<com.android.providers.contacts.LegacyApiSupport: android.database.Cursor query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String)>')
    27   1:source   1:source       *0.667,0,0.333 ('<java.util.UUID: long getLeastSignificantBits()>')
    28   1:source   1:source       *0.667,0,0.333 ('<com.android.contacts.vcard.NfcImportVCardActivity$ImportTask: com.android.contacts.vcard.ImportRequest doInBackground(com.android.contacts.vcard.VCardService[])>')
    29   1:source   1:source       *0.667,0,0.333 ('<com.android.contacts.list.LegacyContactListAdapter: android.net.Uri getPersonUri(int)>')
    30   1:source   1:source       *0.667,0,0.333 ('<com.android.providers.downloads.DownloadInfo$Reader: com.android.providers.downloads.DownloadInfo newDownloadInfo(android.content.Context,com.android.providers.downloads.SystemFacade)>')
    31   1:source   1:source       *0.667,0,0.333 ('<android.bluetooth.BluetoothHeadset: int getConnectionState(android.bluetooth.BluetoothDevice)>')
    32   1:source 3:neithern   +   0.333,0,*0.667 ('<com.android.org.bouncycastle.asn1.ASN1Object: com.android.org.bouncycastle.asn1.ASN1Primitive toASN1Object()>')
    33   1:source   1:source       *0.667,0,0.333 ('<com.android.contacts.list.LegacyContactListAdapter: android.net.Uri getPersonUri(int)>')
    34   1:source   1:source       *0.667,0,0.333 ('<android.bluetooth.IBluetoothHeadset$Stub$Proxy: java.util.List getConnectedDevices()>')
    35   1:source   1:source       *0.667,0,0.333 ('<com.android.systemui.statusbar.phone.PhoneStatusBar: com.android.systemui.statusbar.phone.PhoneStatusBarView makeStatusBarView()>')
    36   1:source 3:neithern   +   0.333,0,*0.667 ('<org.apache.harmony.xml.dom.InnerNodeImpl: void getElementsByTagName(org.apache.harmony.xml.dom.NodeListImpl,java.lang.String)>')
    37   1:source   1:source       *0.667,0,0.333 ('<com.android.contacts.vcard.NfcImportVCardActivity$ImportTask: com.android.contacts.vcard.ImportRequest doInBackground(com.android.contacts.vcard.VCardService[])>')
    38   1:source   1:source       *0.667,0,0.333 ('<com.android.contacts.list.CustomContactListFilterActivity$CustomFilterConfigurationLoader: com.android.contacts.list.CustomContactListFilterActivity$AccountSet loadInBackground()>')
    39 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.SecuritySettings: void onActivityResult(int,int,android.content.Intent)>')
    40 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.systemui.SystemUIService: void onCreate()>')
    41 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.phone.InCallScreen: void requestRemoveProviderInfoWithDelay()>')
    42 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallScreen: void onBackPressed()>')
    43 3:neithern     2:sink   +   0,*0.667,0.333 ('<android.provider.Settings$Secure: boolean putInt(android.content.ContentResolver,java.lang.String,int)>')
    44 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.bluetooth.BluetoothSettings: void onActivityCreated(android.os.Bundle)>')
    45 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.inputmethod.latin.ExpandableBinaryDictionary$AsyncReloadDictionaryTask: void run()>')
    46 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.Settings: void onAccountsUpdated(android.accounts.Account[])>')
    47 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.server.ShutdownActivity$1: void run()>')
    48 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.activities.PeopleActivity: boolean onSearchRequested()>')
    49 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.providers.downloads.DownloadService$1: void scanCompleted(java.lang.String,android.net.Uri)>')
    50 3:neithern     2:sink   +   0,*0.667,0.333 ('<android.provider.Settings$System: boolean putInt(android.content.ContentResolver,java.lang.String,int)>')
    51 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.calendar.EventInfoFragment: void showContactInfo(com.android.calendar.CalendarEventModel$Attendee,android.graphics.Rect)>')
    52 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.DevicePolicyManagerService: void wipeDataLocked(int)>')
    53 3:neithern 3:neithern       0.333,0,*0.667 ('<com.google.common.collect.BstInOrderPath: void <clinit>()>')
    54 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.ContactsActivity: void onServiceCompleted(android.content.Intent)>')
    55 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.util.ThumbnailManager: void <init>(android.content.Context)>')
    56 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.music.AudioPreview$PreviewPlayer: void onPrepared(android.media.MediaPlayer)>')
    57 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.AccessibilitySettings: void onCreateOptionsMenu(android.view.Menu,android.view.MenuInflater)>')
    58 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.calendar.month.MonthByWeekFragment: void onAttach(android.app.Activity)>')
    59 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.activities.NonPhoneActivity: void onServiceCompleted(android.content.Intent)>')
    60 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.SecuritySettings: void onActivityResult(int,int,android.content.Intent)>')
    61 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.policy.impl.keyguard.KeyguardUpdateMonitor$BatteryStatus: void <init>(int,int,int,int)>')
    62 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.ui.ComposeMessageActivityNoLockScreen: void onCreate(android.os.Bundle)>')
    63 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.calendar.event.EditEventFragment: boolean onOptionsItemSelected(android.view.MenuItem)>')
    64 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.browser.TabControl: com.android.browser.SnapshotTab createSnapshotTab(long)>')
    65 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallScreen: void onBackPressed()>')
    66 3:neithern 3:neithern       0,0.333,*0.667 ('<android.app.Notification$Style: void setBuilder(android.app.Notification$Builder)>')
    67 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.widget.multiwaveview.GlowPadView$2: void onAnimationEnd(android.animation.Animator)>')
    68 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactPickerFragment: void onLoadFinished(android.content.Loader,java.lang.Object)>')
    69 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactBrowseListFragment: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
